dataset,method,category,scope,seed,n_decisions,fee,annualization_factor,protocol_id,split_protocol_id,accounting_protocol_id,APV,GARR,ARR,AVol,ASR,MDD,Calmar,Turnover
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.610123895956356,0.2744129818581922,0.2702621337614499,0.23536125563074914,1.1482864205375232,0.19286396677365203,1.4228317837112998,130.31808873330482
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2502207479923542,0.12040502578038925,0.1277861241315073,0.1668909055948865,0.7656865643817481,0.16618868799674313,0.7245079507622617,147.60189738775674
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6032923811297806,0.27165738136235174,0.2580968447096499,0.18529083343520714,1.3929282950734942,0.21601542362700332,1.2575832632739508,168.36452855265532
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.670190204292528,0.2983988164596256,0.29289179392994824,0.25154001803432136,1.1643944220835059,0.18847524397662607,1.5832255216320708,157.70834665999283
SP500_TOP50_EX_PLTR_2026,GERU,Learned baseline,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2161579113402683,0.10475918438664089,0.12898072667552563,0.24565372121709145,0.5250509784117683,0.24042288030099446,0.43572884683641144,140.75821917944154
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2783825956823038,0.13318304738711761,0.14717363176781653,0.2104838105426643,0.699215922537591,0.1972980051124391,0.675034941743163,179.17658284430007
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4229465672623083,0.1967044878591362,0.1953158829411648,0.1761086485049304,1.1090646859157327,0.09959877486152247,1.9749689504978853,168.08867081656587
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3842570712179985,0.18002759655448553,0.18318521037817087,0.18724753532346142,0.9783050551865846,0.1835265451331729,0.9809349182912563,173.355092004426
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0875612512476827,0.04365812947939185,0.061116918705559124,0.19173185540500695,0.31876246425748145,0.22348681633929623,0.19534991009541414,163.85811892808692
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.3264406197069998,0.15467363665417588,0.162883273816355,0.1935358061774046,0.8416182877655624,0.25472615008716015,0.6072153824852725,175.40749600246653
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7512450869260043,0.3301043376761874,0.300592214515948,0.1705664207630311,1.7623176541504757,0.18270696462107405,1.8067419507560032,174.47400713944916
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1507774273360354,0.07411339836093633,0.0874168448824746,0.17950812427850724,0.48697988034707096,0.1886867639552401,0.3927853592238053,187.55809694293765
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5876976789985844,0.26534533082627454,0.25442403345532005,0.1936328204535258,1.313950976179603,0.1920844608305874,1.3813992536351027,175.64054732839563
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2585840238669257,0.12421435754691568,0.1324917542285016,0.1755106023978794,0.7548931655316478,0.1526394386878812,0.813776299327925,167.35697943306707
SP500_TOP50_EX_PLTR_2026,StockFormer v2,Learned baseline,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8176675087438803,0.3555528184013088,0.323608451980364,0.19385236052915955,1.6693552304290167,0.10952200940725954,3.2464051776038856,160.16926915626914
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.641434476743021,0.28696979234196984,0.29258109434027463,0.2839785208674102,1.0302930427505148,0.24981712147284452,1.1487194738698638,128.3068268873074
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.680896994349856,0.30262954424211763,0.299418962776801,0.26310087976952695,1.1380386224443197,0.29400976265479317,1.0293180114479574,136.43806613970708
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7868929884279983,0.3438199286001866,0.3341408472804699,0.2768958237793424,1.2067384864090471,0.27446174357180353,1.2527062027871942,126.87554361819414
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.4592378697963113,0.21214647062489433,0.23160965177059853,0.27912486774093426,0.8297707533015787,0.2555651656348311,0.830107147419393,118.68980320145545
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6213315259540297,0.27892135582615496,0.2760609884854111,0.24436754250908146,1.1296958084159308,0.19517834479961071,1.4290589261453317,145.26442734420357
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.7607984922332949,0.3337933659681185,0.3311327135714708,0.29390309093786443,1.1266731238341323,0.2869035552097643,1.1634340526873972,118.98893990431688
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9910028055773268,0.4198902309926056,0.38613153749041457,0.2649357231471671,1.4574536529221667,0.20946377281291573,2.0045959516237395,134.4259076943317
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.5367326390251437,0.24450173396757102,0.26235969835861667,0.29690328176351444,0.8836537501380265,0.31263144086083283,0.7820765988677716,127.67139915302263
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8503707772135196,0.3679146653158303,0.3489684482948546,0.26610838083650495,1.3113771433950376,0.21163936810835693,1.7384037223521769,134.7434452645412
SP500_TOP50_EX_PLTR_2026,MASTER,Learned baseline,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8568058573803274,0.3703344643871689,0.35714551706876596,0.29079913148085035,1.228151938590933,0.2456242416817841,1.5077276650362215,133.8667326719695
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,1,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.307242867997205,0.1461353957598095,0.16585275112082465,0.24475511066339856,0.6776273258249343,0.23531495404315417,0.6210204377109407,151.45403465329372
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,2,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.576603843112126,0.26083648752786304,0.2697950864406847,0.27577753783022513,0.9783069664171729,0.31172565564451826,0.8367501448944338,102.21228330413584
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,3,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3649631547365666,0.5499246770953143,0.4869423154932741,0.30918065867453387,1.5749442982003126,0.3004482254238622,1.8303475626108265,96.38550524784013
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,4,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8333724929604858,0.3615028157246487,0.3553300370331134,0.30573300297318307,1.1622233569081866,0.29064011273150603,1.2438159768352615,25.57822155125929
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,5,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8630291541250341,0.372670713242202,0.3572336220179332,0.28438443767023713,1.2561644545126958,0.22123998409797307,1.6844636595036544,79.92819889176522
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,6,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9223629921313616,0.39475529998243397,0.38470619613521645,0.32195431042999695,1.194909288903165,0.35771655112510614,1.10354217254089,27.393353444299652
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,7,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9451466247637224,0.40314648110918827,0.3850125448227669,0.3044350028241251,1.2646789667783116,0.3165524306093558,1.2735535795228015,102.39362958860544
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,8,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6800075128768623,0.3022785754570523,0.29859971209316544,0.26331045367937733,1.134021486502615,0.20577874146430852,1.4689494809136117,141.01668144713688
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,9,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.0062522695485703,0.0031781039633578256,0.02537281519497323,0.21090528000911432,0.12030431477996538,0.2820603646807335,0.011267460307495342,124.83642438369334
SP500_TOP50_EX_PLTR_2026,DeepTrader,Learned baseline,common fixed five-day,10,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.1012490613666115,0.4593866869854859,0.4140488557679936,0.2664560026055215,1.5539107834661094,0.22522390136274606,2.0396888794035974,82.80250341781186
SP500_TOP50_EX_PLTR_2026,Buy-and-Hold Equal Weight,Classical baseline,common fixed five-day,deterministic,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6126062207533627,0.2754128450692388,0.2553948675778995,0.15166430502625028,1.6839484250014884,0.1775845520909619,1.5508828995900923,1.0000000000000084
SP500_TOP50_EX_PLTR_2026,Equal-Weight Rebalanced,Classical baseline,common fixed five-day,deterministic,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.6071658755100857,0.2732205230725433,0.2526400301736661,0.14462241050007077,1.746894062269433,0.16463959117287108,1.6595068119773364,3.6036643294691966
SP500_TOP50_EX_PLTR_2026,Momentum-15 Top-5 Equal Weight,Classical baseline,common fixed five-day,deterministic,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.2071483572143933,0.10058503293681254,0.11840359707007533,0.2129476810300293,0.5560220073651724,0.2857443128242467,0.352010620763184,106.11868197527606
SP500_TOP50_EX_PLTR_2026,Volatility-Scaled Momentum-15 Top-5,Classical baseline,common fixed five-day,deterministic,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1801352515090222,0.08797725683294377,0.10226415147584758,0.1897351197475913,0.5389837770250008,0.30605837490820953,0.28745253861891273,121.89225028113287
SP500_TOP50_EX_PLTR_2026,Minimum Variance (15-day shrinkage),Classical baseline,common fixed five-day,deterministic,99,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.1517017022519151,0.0745525047090696,0.07967015321052506,0.1240299229706744,0.6423462282514055,0.1839974149631971,0.4051823484801756,84.54995150972364
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.134203161708788,0.4888425545981703,0.44634682727978,0.3078979930249912,1.4496581250646583,0.28181558702117615,1.734618584320667,40.312189718336526
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.9674456378511427,0.7701128511832309,0.6184727937355241,0.29893964873311146,2.0688884741671947,0.21014344145909258,3.664700862592204,34.40183449650898
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6941697650893808,0.6825698517192726,0.5751098135884276,0.32888682647713546,1.7486556690296922,0.3216209418219831,2.1222804953325287,57.02888881853081
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.396225329687748,0.5821658950404289,0.5038951173611061,0.2941987450348401,1.7127711313025247,0.2827882146929436,2.0586639215943103,42.23518589919795
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.856291959942125,0.7349875537024912,0.6043997099544115,0.3198202105826176,1.8898108685919954,0.2863568609671413,2.5666839314418564,79.72113165761345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.340473685427815,0.562731892381261,0.47448857644857506,0.22737516009731104,2.0868092022255444,0.1925208819843348,2.9229654808409293,62.769842383824155
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.911220522261358,0.4050383233284862,0.3715608178982321,0.24839947307383484,1.4958196702284812,0.2767183580731456,1.4637204634664012,77.11807136437
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.3230557981470183,0.5566153605633544,0.49768972942505013,0.32933803926691374,1.5111820381662469,0.2938987022847621,1.8939020697819986,46.0835393516084
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.738251728405443,0.6969674790009612,0.5685072207140207,0.273936535642562,2.075324561510191,0.23809467402884943,2.9272703467382524,36.251759854738715
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Reliability-policy,Proposed headline,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.732511640654221,0.6950989735378659,0.5759905803628023,0.30656877822202105,1.8788298785783804,0.2251715278971127,3.08697542726395,62.39665036705336
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.2169457147663114,0.5188728038343764,0.47104113807077636,0.3218137191773835,1.4637074493742723,0.28719498973704993,1.8066916985893315,41.37481766715764
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.707454356990073,0.686920440189857,0.5621543444043727,0.271141973775417,2.073284104916921,0.20190887907346633,3.4021309183729107,32.73671647542421
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.356950297917563,0.5684980129161425,0.49262824441849934,0.2891781031815249,1.7035461502742593,0.29272731898099713,1.942073650300632,59.79765904389345
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.420296195597188,0.5904901067369754,0.5082214418525631,0.29099461505728785,1.7464977547866651,0.2660747776318294,2.2192637422929393,42.50398758439064
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.6206147598854757,0.6582945404892497,0.5532005338033827,0.300706017115082,1.8396723122160525,0.28965108733216516,2.272715585335721,56.80235429583117
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.4009980451371216,0.5838195462842801,0.48967960975544467,0.23438887352396243,2.089176002227695,0.2028651835491041,2.8778696081329547,62.50528080344089
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,7,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.936666132470976,0.4148283316415793,0.37401802143406365,0.22806195961232792,1.6399842484465177,0.24067900856842517,1.7235750392566678,82.25008355288502
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,8,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.237608417056858,0.5262885481322823,0.4691542796688147,0.29958593508439935,1.5660090302191407,0.22832150577422194,2.3050327490950773,33.88310739097867
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,9,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.8753668226325315,0.741060890667061,0.5942516374061492,0.2727084568481755,2.179073008128185,0.23525552313454923,3.150025473549573,38.01682260664859
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Equal-policy,M3 composition control,common fixed five-day,10,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,2.5650099865054217,0.6397277882655472,0.5377403454123093,0.2893014015988635,1.8587547189208704,0.20752932563914306,3.0825898281861193,58.491150657268406
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,1,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.0958989279999427,0.8099353245198815,0.7230721739709377,0.5113399641595991,1.4140732675947323,0.4001003711746848,2.0243303502616894,5.0
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,2,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,4.546354057742495,1.2144873743747833,0.9128748172785214,0.47786239503483474,1.9103298915412157,0.2723577876596873,4.459161549264354,4.965073826367004
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,3,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.73908006619458,0.9984878008979452,0.79244898358322,0.4487928480669367,1.7657344295848216,0.3607062514666668,2.768146647966306,77.75855246250224
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,4,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.8006227252132916,0.36174858183141634,0.3934633506595223,0.42560776149610463,0.9244740962345526,0.3458983959384473,1.0458232419666658,44.704377100639746
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,5,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,3.7459816148816545,1.0004235646058453,0.8072494336730673,0.48055567362562757,1.6798249983870703,0.27701160844739003,3.6114860680860073,143.107520161917
TAIWAN50_0050_EX_LATE_HISTORY_2026_PREVCLOSE_ADJUSTED,Proposed Feedback + Profit-score,M3 composition control,common fixed five-day,6,96,0.001,50.4,nextclose_t1_t6_stride5_v2_20260905,chronological_90_10_label_availability_purge_v1_20260905,drift_full_l1_entry_fee_mark_to_market_v1_20260905,1.9235158952193085,0.40977655627857557,0.40588257833430585,0.35484912493827586,1.1438173291392701,0.19551129564667946,2.0959226673997806,65.31921382348389
