dataset,step,information_end_date,execution_date,target_end_date,market_proxy_5d_return,trailing_12step_compounded_return,trailing_12step_annualized_volatility,validation_q75_volatility_threshold,regime,proposed_mean_wealth
DJIA30_2026,90,2025-10-17,2025-10-20,2025-10-27,0.016492509841918856,0.08360457296668744,0.07453352317718814,0.19076595792690793,Bull,2.4498913003787584
DJIA30_2026,91,2025-10-24,2025-10-27,2025-11-03,-0.007971254984537768,0.05532457211152342,0.0750799123551694,0.19076595792690793,Bull,2.577531487538718
DJIA30_2026,92,2025-10-31,2025-11-03,2025-11-10,0.0012157380580901656,0.040008033821236744,0.07076809341445636,0.19076595792690793,Bull,2.5136877308605556
DJIA30_2026,93,2025-11-07,2025-11-10,2025-11-17,-0.006520835558573412,0.01794675044366989,0.06818093567001042,0.19076595792690793,Bull,2.404049188627263
DJIA30_2026,94,2025-11-14,2025-11-17,2025-11-24,-0.002578296264012625,0.017191783284711715,0.06836489872250254,0.19076595792690793,Bull,2.371390113357797
DJIA30_2026,95,2025-11-21,2025-11-24,2025-12-02,0.022209165493647154,0.04210272792342229,0.07971985969662637,0.19076595792690793,Bull,2.405653597472179
DJIA30_2026,96,2025-12-01,2025-12-02,2025-12-09,-0.0041057487328847175,0.035464069640851026,0.08122756157477849,0.19076595792690793,Bull,2.415648488049114
DJIA30_2026,97,2025-12-08,2025-12-09,2025-12-16,0.014545514186223407,0.044816781072331446,0.08456962503330535,0.19076595792690793,Bull,2.3624127808541617
DJIA30_2026,98,2025-12-15,2025-12-16,2025-12-23,0.0024363736311594497,0.04852140352499612,0.0839519904818656,0.19076595792690793,Bull,2.4503996967912065
DJIA30_2026,99,2025-12-22,2025-12-23,2025-12-31,-0.0005089739958444861,0.037547475988367385,0.08325840994598659,0.19076595792690793,Bull,2.432520053616501
SP500_TOP50_EX_PLTR_2026,0,2024-01-03,2024-01-04,2024-01-11,0.021994855403900226,0.14103241791354892,0.13435397143479905,0.21537088764071374,Bull,1.0223221585565638
SP500_TOP50_EX_PLTR_2026,1,2024-01-10,2024-01-11,2024-01-19,0.017395068407058734,0.156039749675982,0.13391321796241862,0.21537088764071374,Bull,1.0147489590583494
SP500_TOP50_EX_PLTR_2026,2,2024-01-18,2024-01-19,2024-01-26,0.016652371883392414,0.20743438635077083,0.10176547034416687,0.21537088764071374,Bull,0.9699083864019228
SP500_TOP50_EX_PLTR_2026,3,2024-01-25,2024-01-26,2024-02-02,0.016975036859512294,0.2392848470501523,0.08495236680810976,0.21537088764071374,Bull,0.9947733125392553
SP500_TOP50_EX_PLTR_2026,4,2024-02-01,2024-02-02,2024-02-09,0.009749436378478915,0.1985772892715736,0.0632795822521822,0.21537088764071374,Bull,1.0175664687066774
SP500_TOP50_EX_PLTR_2026,5,2024-02-08,2024-02-09,2024-02-16,0.0020296311378478205,0.18337052527388265,0.06885248919603201,0.21537088764071374,Bull,1.0083760405333233
SP500_TOP50_EX_PLTR_2026,6,2024-02-15,2024-02-16,2024-02-26,0.013681646585464557,0.16537382126069322,0.0599553688989979,0.21537088764071374,Bull,1.026333030052773
SP500_TOP50_EX_PLTR_2026,7,2024-02-23,2024-02-26,2024-03-04,0.013077018260955864,0.17800702737393026,0.05504201209281804,0.21537088764071374,Bull,1.0348244526100456
SP500_TOP50_EX_PLTR_2026,8,2024-03-01,2024-03-04,2024-03-11,-0.004125479459762604,0.16799065996800522,0.06378336628929579,0.21537088764071374,Bull,1.00023810923842
SP500_TOP50_EX_PLTR_2026,9,2024-03-08,2024-03-11,2024-03-18,0.006365655660629299,0.15528419339910027,0.06433749973109071,0.21537088764071374,Bull,0.9891206340502465
SP500_TOP50_EX_PLTR_2026,10,2024-03-15,2024-03-18,2024-03-25,0.0061502528190613415,0.13059512362319148,0.054303205529412896,0.21537088764071374,Bull,0.9993518799415204
SP500_TOP50_EX_PLTR_2026,11,2024-03-22,2024-03-25,2024-04-02,-0.0009529757499694425,0.1253005694336642,0.05765596874570154,0.21537088764071374,Bull,0.9758666704141163
SP500_TOP50_EX_PLTR_2026,12,2024-04-01,2024-04-02,2024-04-09,0.0015241408348083407,0.10276062548041454,0.053088634244490666,0.21537088764071374,Bull,0.9932887609997886
SP500_TOP50_EX_PLTR_2026,13,2024-04-08,2024-04-09,2024-04-16,-0.029161385297775233,0.05229780567524589,0.08946166011999433,0.21537088764071374,Bull,0.9426089598641679
SP500_TOP50_EX_PLTR_2026,14,2024-04-15,2024-04-16,2024-04-23,0.009766819477081246,0.04517083495407337,0.08616867918943452,0.21537088764071374,Bull,0.8994119828742292
SP500_TOP50_EX_PLTR_2026,15,2024-04-22,2024-04-23,2024-04-30,-0.00617906093597409,0.021374786036050697,0.08289808044984424,0.21537088764071374,Bull,1.0005966634676158
SP500_TOP50_EX_PLTR_2026,16,2024-04-29,2024-04-30,2024-05-07,0.023472313880920304,0.03525565644596673,0.0930551707722503,0.21537088764071374,Bull,1.009589523468713
SP500_TOP50_EX_PLTR_2026,17,2024-05-06,2024-05-07,2024-05-14,0.00821435809135429,0.04164546106174494,0.09363003171603695,0.21537088764071374,Bull,1.015678630066875
SP500_TOP50_EX_PLTR_2026,18,2024-05-13,2024-05-14,2024-05-21,0.01685190320014951,0.04490317360316376,0.0954200525445529,0.21537088764071374,Bull,1.0539220182841318
SP500_TOP50_EX_PLTR_2026,19,2024-05-20,2024-05-21,2024-05-29,-0.01966952800750732,0.011127883567272567,0.10397143894292181,0.21537088764071374,Bull,1.0489968106015697
SP500_TOP50_EX_PLTR_2026,20,2024-05-28,2024-05-29,2024-06-05,0.011222831010818446,0.026711277220152763,0.10524050801918844,0.21537088764071374,Bull,1.0549888264977891
SP500_TOP50_EX_PLTR_2026,21,2024-06-04,2024-06-05,2024-06-12,0.005033223628997829,0.025351907506658833,0.10503992184292886,0.21537088764071374,Bull,1.0713869141516017
SP500_TOP50_EX_PLTR_2026,22,2024-06-11,2024-06-12,2024-06-20,0.020339169502258336,0.03981160947046236,0.11132811399381275,0.21537088764071374,Bull,1.0991684785399831
SP500_TOP50_EX_PLTR_2026,23,2024-06-18,2024-06-20,2024-06-27,0.005732330083846993,0.0467696989798938,0.11098070395109781,0.21537088764071374,Bull,1.135778735671575
SP500_TOP50_EX_PLTR_2026,24,2024-06-26,2024-06-27,2024-07-05,0.019538925886154246,0.06559833261589043,0.11525089511824801,0.21537088764071374,Bull,1.263210802956764
SP500_TOP50_EX_PLTR_2026,25,2024-07-03,2024-07-05,2024-07-12,0.001649951934814542,0.09941704262958706,0.08662147264091505,0.21537088764071374,Bull,1.2512987022340638
SP500_TOP50_EX_PLTR_2026,26,2024-07-11,2024-07-12,2024-07-19,-0.005549329519271895,0.08274107852654322,0.09077579578691601,0.21537088764071374,Bull,1.1904695445014184
SP500_TOP50_EX_PLTR_2026,27,2024-07-18,2024-07-19,2024-07-26,-0.0025195288658141912,0.0867280399043937,0.08867851689396444,0.21537088764071374,Bull,1.1319287140936543
SP500_TOP50_EX_PLTR_2026,28,2024-07-25,2024-07-26,2024-08-02,-0.01610851287841797,0.04470091938672449,0.0920802148252829,0.21537088764071374,Bull,1.090909037293194
SP500_TOP50_EX_PLTR_2026,29,2024-08-01,2024-08-02,2024-08-09,0.003250166177749536,0.0395570768947644,0.09153240942690483,0.21537088764071374,Bull,1.0775136635825961
SP500_TOP50_EX_PLTR_2026,30,2024-08-08,2024-08-09,2024-08-16,0.03403830170631417,0.057127228592558366,0.10840102139771965,0.21537088764071374,Bull,1.1623795850046854
SP500_TOP50_EX_PLTR_2026,31,2024-08-15,2024-08-16,2024-08-23,0.014580831527710059,0.09406067979924493,0.09494517126881706,0.21537088764071374,Bull,1.1839635170464535
SP500_TOP50_EX_PLTR_2026,32,2024-08-22,2024-08-23,2024-08-30,0.00836566448211662,0.09096945849882543,0.09462577334723904,0.21537088764071374,Bull,1.1615102937657977
SP500_TOP50_EX_PLTR_2026,33,2024-08-29,2024-08-30,2024-09-09,-0.020835063457488978,0.06288928115589787,0.11098070391645772,0.21537088764071374,Bull,1.127578233575995
SP500_TOP50_EX_PLTR_2026,34,2024-09-06,2024-09-09,2024-09-16,0.03080090761184695,0.0737872939258728,0.11927737024154428,0.21537088764071374,Bull,1.1850155739876114
SP500_TOP50_EX_PLTR_2026,35,2024-09-13,2024-09-16,2024-09-23,0.011049423217773358,0.0794641791935018,0.11970360803147093,0.21537088764071374,Bull,1.253605009636638
SP500_TOP50_EX_PLTR_2026,36,2024-09-20,2024-09-23,2024-09-30,0.006731355190277011,0.06590382025313923,0.11614713271214497,0.21537088764071374,Bull,1.2838049973345367
SP500_TOP50_EX_PLTR_2026,37,2024-09-27,2024-09-30,2024-10-07,-0.008407032489776589,0.055201700118563846,0.11943860212241525,0.21537088764071374,Bull,1.2588177477933165
